time,open,high,low,close,volume
20.02.2022 18:00:00.000,1.13203,1.13203,1.13203,1.13203,0
20.02.2022 19:00:00.000,1.13203,1.13203,1.13203,1.13203,0
20.02.2022 20:00:00.000,1.13203,1.13203,1.13203,1.13203,0
20.02.2022 21:00:00.000,1.13203,1.13203,1.13203,1.13203,0
20.02.2022 22:00:00.000,1.13186,1.13253,1.13175,1.13198,766582.5195
20.02.2022 23:00:00.000,1.13199,1.13235,1.13131,1.13164,3277261.9629
21.02.2022 00:00:00.000,1.13170,1.13356,1.13130,1.13325,2092949.9512
21.02.2022 01:00:00.000,1.13326,1.13579,1.13279,1.13532,4406609.8633
21.02.2022 02:00:00.000,1.13533,1.13581,1.13528,1.13571,2605189.9414
21.02.2022 03:00:00.000,1.13570,1.13679,1.13570,1.13607,1788280.0293
21.02.2022 04:00:00.000,1.13606,1.13627,1.13582,1.13621,1046750
21.02.2022 05:00:00.000,1.13621,1.13644,1.13607,1.13625,851619.9951
21.02.2022 06:00:00.000,1.13625,1.13696,1.13623,1.13688,1451750
21.02.2022 07:00:00.000,1.13689,1.13788,1.13679,1.13735,2994399.9023
21.02.2022 08:00:00.000,1.13734,1.13905,1.13559,1.13565,6250589.8438
21.02.2022 09:00:00.000,1.13564,1.13682,1.13539,1.13634,5034970.2148
21.02.2022 10:00:00.000,1.13633,1.13665,1.13550,1.13562,3204169.9219
21.02.2022 11:00:00.000,1.13563,1.13613,1.13456,1.13477,4530970.2148
21.02.2022 12:00:00.000,1.13477,1.13502,1.13329,1.13343,4758919.9219
21.02.2022 13:00:00.000,1.13341,1.13407,1.13205,1.13301,5739020.0195
21.02.2022 14:00:00.000,1.13298,1.13458,1.13250,1.13336,6705839.8438
21.02.2022 15:00:00.000,1.13334,1.13446,1.13258,1.13361,5319470.2148
21.02.2022 16:00:00.000,1.13360,1.13468,1.13348,1.13463,3142889.8926
21.02.2022 17:00:00.000,1.13464,1.13490,1.13355,1.13361,2003959.9609
21.02.2022 18:00:00.000,1.13362,1.13428,1.13169,1.13170,2601000
21.02.2022 19:00:00.000,1.13170,1.13203,1.13064,1.13182,4902520.0195
21.02.2022 20:00:00.000,1.13184,1.13186,1.13072,1.13147,1388510.0098
21.02.2022 21:00:00.000,1.13145,1.13186,1.13075,1.13078,2180209.9609
21.02.2022 22:00:00.000,1.13074,1.13124,1.13066,1.13072,1030430.0537
21.02.2022 23:00:00.000,1.13072,1.13092,1.12963,1.13092,2871149.9023
22.02.2022 00:00:00.000,1.13092,1.13197,1.13070,1.13136,2865120.1172
22.02.2022 01:00:00.000,1.13136,1.13160,1.12995,1.13036,4507379.8828
22.02.2022 02:00:00.000,1.13036,1.13094,1.12977,1.13045,2784239.9902
22.02.2022 03:00:00.000,1.13046,1.13046,1.12880,1.12922,2755270.0195
22.02.2022 04:00:00.000,1.12922,1.13002,1.12922,1.12984,1939540.0391
22.02.2022 05:00:00.000,1.12984,1.13091,1.12975,1.13066,2234810.0586
22.02.2022 06:00:00.000,1.13067,1.13125,1.12995,1.13040,3473600.0977
22.02.2022 07:00:00.000,1.13041,1.13056,1.12925,1.12966,7556200.1953
22.02.2022 08:00:00.000,1.12965,1.13278,1.12929,1.13257,10340070.3125
22.02.2022 09:00:00.000,1.13258,1.13367,1.13147,1.13193,6813549.8047
22.02.2022 10:00:00.000,1.13194,1.13667,1.13183,1.13522,9323049.8047
22.02.2022 11:00:00.000,1.13524,1.13586,1.13370,1.13460,7577819.8242
22.02.2022 12:00:00.000,1.13461,1.13592,1.13430,1.13509,6465509.7656
22.02.2022 13:00:00.000,1.13508,1.13535,1.13370,1.13411,5571589.8438
22.02.2022 14:00:00.000,1.13410,1.13481,1.13355,1.13465,6231189.9414
22.02.2022 15:00:00.000,1.13466,1.13503,1.13306,1.13352,9035400.3906
22.02.2022 16:00:00.000,1.13355,1.13539,1.13311,1.13434,6628680.1758
22.02.2022 17:00:00.000,1.13431,1.13431,1.13249,1.13336,2613149.9023
22.02.2022 18:00:00.000,1.13336,1.13380,1.13252,1.13288,2115610.1074
22.02.2022 19:00:00.000,1.13287,1.13412,1.13220,1.13346,4492520.0195
22.02.2022 20:00:00.000,1.13346,1.13410,1.13234,1.13240,3002310.0586
22.02.2022 21:00:00.000,1.13239,1.13293,1.13229,1.13240,982469.9707
22.02.2022 22:00:00.000,1.13229,1.13288,1.13229,1.13257,731340.0269
22.02.2022 23:00:00.000,1.13256,1.13310,1.13255,1.13287,931010.0098
23.02.2022 00:00:00.000,1.13286,1.13354,1.13283,1.13331,1132719.9707
23.02.2022 01:00:00.000,1.13330,1.13358,1.13293,1.13347,2053679.9316
23.02.2022 02:00:00.000,1.13349,1.13387,1.13203,1.13224,1975099.9756
23.02.2022 03:00:00.000,1.13223,1.13265,1.13199,1.13257,824619.9951
23.02.2022 04:00:00.000,1.13258,1.13262,1.13231,1.13254,776150.0244
23.02.2022 05:00:00.000,1.13254,1.13301,1.13218,1.13255,1469420.0439
23.02.2022 06:00:00.000,1.13254,1.13304,1.13219,1.13220,1304239.9902
23.02.2022 07:00:00.000,1.13221,1.13427,1.13159,1.13398,4102850.0977
23.02.2022 08:00:00.000,1.13398,1.13474,1.13339,1.13474,4545549.8047
23.02.2022 09:00:00.000,1.13472,1.13588,1.13377,1.13557,4811629.8828
23.02.2022 10:00:00.000,1.13554,1.13581,1.13498,1.13511,4928020.0195
23.02.2022 11:00:00.000,1.13511,1.13528,1.13400,1.13403,4290859.8633
23.02.2022 12:00:00.000,1.13402,1.13488,1.13369,1.13374,4112000
23.02.2022 13:00:00.000,1.13376,1.13523,1.13364,1.13514,4295609.8633
23.02.2022 14:00:00.000,1.13514,1.13518,1.13300,1.13334,6111399.9023
23.02.2022 15:00:00.000,1.13335,1.13377,1.13206,1.13243,6735060.0586
23.02.2022 16:00:00.000,1.13242,1.13261,1.13058,1.13140,5057549.8047
23.02.2022 17:00:00.000,1.13139,1.13184,1.13076,1.13124,2209540.0391
23.02.2022 18:00:00.000,1.13123,1.13124,1.13038,1.13091,2032709.9609
23.02.2022 19:00:00.000,1.13091,1.13121,1.13037,1.13076,1707239.9902
23.02.2022 20:00:00.000,1.13075,1.13104,1.13011,1.13051,1555349.9756
23.02.2022 21:00:00.000,1.13051,1.13076,1.13021,1.13027,979630.0049
23.02.2022 22:00:00.000,1.13036,1.13087,1.13027,1.13027,1592366.4551
23.02.2022 23:00:00.000,1.13028,1.13086,1.13001,1.13053,1535969.9707
24.02.2022 00:00:00.000,1.13055,1.13060,1.12749,1.12760,3741689.9414
24.02.2022 01:00:00.000,1.12763,1.12942,1.12763,1.12930,6013299.8047
24.02.2022 02:00:00.000,1.12932,1.12939,1.12648,1.12730,7818660.1563
24.02.2022 03:00:00.000,1.12728,1.12788,1.12348,1.12380,12304900.3906
24.02.2022 04:00:00.000,1.12379,1.12490,1.12083,1.12453,12543250
24.02.2022 05:00:00.000,1.12452,1.12461,1.12206,1.12377,8903639.6484
24.02.2022 06:00:00.000,1.12376,1.12533,1.12320,1.12452,6415180.1758
24.02.2022 07:00:00.000,1.12449,1.12556,1.12353,1.12450,13970379.8828
24.02.2022 08:00:00.000,1.12451,1.12624,1.12331,1.12397,15254830.0781
24.02.2022 09:00:00.000,1.12399,1.12504,1.12088,1.12112,12569459.9609
24.02.2022 10:00:00.000,1.12111,1.12122,1.11632,1.11781,13085719.7266
24.02.2022 11:00:00.000,1.11780,1.11806,1.11551,1.11741,12866480.4688
24.02.2022 12:00:00.000,1.11742,1.11848,1.11614,1.11703,11515860.3516
24.02.2022 13:00:00.000,1.11702,1.11801,1.11528,1.11619,11830330.0781
24.02.2022 14:00:00.000,1.11616,1.11712,1.11442,1.11467,13206370.1172
24.02.2022 15:00:00.000,1.11468,1.11504,1.11080,1.11096,12093259.7656
24.02.2022 16:00:00.000,1.11094,1.11570,1.11062,1.11499,12954120.1172
24.02.2022 17:00:00.000,1.11501,1.11785,1.11408,1.11664,7024979.9805
24.02.2022 18:00:00.000,1.11666,1.12067,1.11599,1.11906,6829410.1563
24.02.2022 19:00:00.000,1.11907,1.12123,1.11841,1.11874,10863009.7656
24.02.2022 20:00:00.000,1.11875,1.12212,1.11845,1.11996,7325109.8633
24.02.2022 21:00:00.000,1.11999,1.12050,1.11910,1.11914,1896599.9756
24.02.2022 22:00:00.000,1.11912,1.12031,1.11912,1.11968,2030635.0098
24.02.2022 23:00:00.000,1.11967,1.12002,1.11897,1.11905,1304310.0586
25.02.2022 00:00:00.000,1.11906,1.12094,1.11864,1.12014,3590459.9609
25.02.2022 01:00:00.000,1.12018,1.12057,1.11895,1.12033,9262709.9609
25.02.2022 02:00:00.000,1.12032,1.12141,1.11985,1.12136,3609949.9512
25.02.2022 03:00:00.000,1.12135,1.12178,1.12052,1.12172,3157399.9023
25.02.2022 04:00:00.000,1.12172,1.12285,1.12160,1.12214,4099850.0977
25.02.2022 05:00:00.000,1.12213,1.12256,1.12142,1.12254,2764000
25.02.2022 06:00:00.000,1.12254,1.12254,1.12008,1.12018,3996939.9414
25.02.2022 07:00:00.000,1.12017,1.12220,1.11968,1.12100,8622599.6094
25.02.2022 08:00:00.000,1.12102,1.12151,1.11701,1.11775,12114700.1953
25.02.2022 09:00:00.000,1.11774,1.11881,1.11695,1.11813,9157410.1563
25.02.2022 10:00:00.000,1.11812,1.11832,1.11659,1.11802,7323109.8633
25.02.2022 11:00:00.000,1.11801,1.11870,1.11682,1.11851,5790020.0195
25.02.2022 12:00:00.000,1.11853,1.12369,1.11837,1.12211,12612580.0781
25.02.2022 13:00:00.000,1.12213,1.12415,1.12118,1.12366,12456959.9609
25.02.2022 14:00:00.000,1.12366,1.12497,1.12185,1.12324,10473849.6094
25.02.2022 15:00:00.000,1.12325,1.12509,1.12318,1.12440,11485049.8047
25.02.2022 16:00:00.000,1.12442,1.12669,1.12386,1.12591,6905319.8242
25.02.2022 17:00:00.000,1.12591,1.12620,1.12350,1.12407,4044409.9121
25.02.2022 18:00:00.000,1.12408,1.12604,1.12408,1.12568,2843260.0098
25.02.2022 19:00:00.000,1.12570,1.12658,1.12497,1.12634,2557370.1172
25.02.2022 20:00:00.000,1.12633,1.12711,1.12581,1.12656,3431270.0195
25.02.2022 21:00:00.000,1.12657,1.12739,1.12643,1.12719,2302030.0293
25.02.2022 22:00:00.000,1.12719,1.12719,1.12719,1.12719,0
25.02.2022 23:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 00:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 01:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 02:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 03:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 04:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 05:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 06:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 07:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 08:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 09:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 10:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 11:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 12:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 13:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 14:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 15:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 16:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 17:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 18:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 19:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 20:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 21:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 22:00:00.000,1.12719,1.12719,1.12719,1.12719,0
26.02.2022 23:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 00:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 01:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 02:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 03:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 04:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 05:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 06:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 07:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 08:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 09:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 10:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 11:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 12:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 13:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 14:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 15:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 16:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 17:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 18:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 19:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 20:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 21:00:00.000,1.12719,1.12719,1.12719,1.12719,0
27.02.2022 22:00:00.000,1.11237,1.11581,1.11225,1.11502,9942070.3125
27.02.2022 23:00:00.000,1.11504,1.11882,1.11488,1.11800,17509460.9375
28.02.2022 00:00:00.000,1.11801,1.11944,1.11774,1.11817,8541830.0781
28.02.2022 01:00:00.000,1.11818,1.11859,1.11590,1.11708,13184429.6875
28.02.2022 02:00:00.000,1.11708,1.11737,1.11460,1.11570,8432910.1563
28.02.2022 03:00:00.000,1.11569,1.11605,1.11489,1.11507,5114330.0781
28.02.2022 04:00:00.000,1.11508,1.11528,1.11421,1.11458,3011689.9414
28.02.2022 05:00:00.000,1.11462,1.11584,1.11445,1.11562,2609350.0977
28.02.2022 06:00:00.000,1.11562,1.11681,1.11543,1.11586,5065370.1172
28.02.2022 07:00:00.000,1.11587,1.12000,1.11555,1.11894,13616190.4297
28.02.2022 08:00:00.000,1.11897,1.11963,1.11639,1.11787,12614280.2734
28.02.2022 09:00:00.000,1.11788,1.11851,1.11649,1.11779,9456259.7656
28.02.2022 10:00:00.000,1.11778,1.12321,1.11777,1.12290,9451599.6094
28.02.2022 11:00:00.000,1.12287,1.12288,1.11890,1.11990,9706830.0781
28.02.2022 12:00:00.000,1.11992,1.12080,1.11913,1.11928,7822839.8438
